CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
11,208,81,POINT (-73.91521099999994 40.88434200000006),16,34,BX0002,Henry Hudson Pkwy West,W 232 ST,-73.915211,40.884342,913,2,Bronx,HENRY HUDSON PARKWAY WEST,0073220,61108,0
11,208,81,POINT (-73.91685999999999 40.87897600000008),16,34,BX0003,KAPPOCK ST,KNOLLS CRESCENT,-73.91686,40.878976,914,2,Bronx,KNOLLS CRESCENT,0114291,62304,44671
11,208,81,POINT (-73.90531699999997 40.87927300000007),13,33,BX0005,W 231 ST,BROADWAY,-73.905317,40.879273,915,2,Bronx,WEST 231 STREET,0079706,75820,0
11,208,81,POINT (-73.90700799999996 40.876888000000065),13,33,BX0007,W 230 ST,BROADWAY,-73.907008,40.876888,916,2,Bronx,BX-NY CNTY BOUNDARY,0265799,0,44796
10,208,72,POINT (-73.90932799999996 40.87449300000003),13,31,BX0008,W 225 ST,BROADWAY,-73.909328,40.874493,917,1,Manhattan,WEST 225 STREET,0270793,155466,0
10,208,72,POINT (-73.90919999999994 40.87477500000006),13,31,BX0009,BROADWAY,W 225 ST,-73.9092,40.874775,918,1,Manhattan,MARBLE HILL HOUSES PED PATH,0265649,151103,0
11,208,81,POINT (-73.88906099999997 40.88284900000008),13,34,BX0011,SEDGWICK AV,DICKINSON AV,-73.889061,40.882849,919,2,Bronx,SEDGWICK AVENUE,0158397,40129,0
11,207,81,POINT (-73.87879899999996 40.881342000000075),13,36,BX0012,E GUN HILL RD,BAINBRIDGE AV,-73.878799,40.881342,920,2,Bronx,EAST GUN HILL ROAD,0081299,40741,0
12,212,83,POINT (-73.86589999999995 40.87710000000004),16,36,BX0015,E GUN HILL RD,WHITE PLAINS RD,-73.8659,40.8771,921,2,Bronx,EAST GUN HILL ROAD,9005492,40716,9006519
12,210,82,POINT (-73.83053499999994 40.87123400000007),16,36,BX0018,ASCH LOOP,ALCOTT PL,-73.830535,40.871234,922,2,Bronx,ASCH LOOP,9008899,59976,0
12,210,82,POINT (-73.82630899999998 40.870449000000065),16,36,BX0019,ASCH LOOP,COOP CITY BLVD,-73.826309,40.870449,923,2,Bronx,ASCH LOOP,9008901,59973,0
12,210,82,POINT (-73.82486299999994 40.86220800000007),16,36,BX0020,HUNTER AV,BOLLER AV,-73.824863,40.862208,924,2,Bronx,HUNTER AVENUE,0231715,87421,0
13,210,82,POINT (-73.82702799999998 40.852433000000076),14,34,BX0021,Bruckner Blvd,WESTCHESTER AV,-73.827028,40.852433,925,2,Bronx,BRUCKNER BOULEVARD,0117001,41606,0
13,210,82,POINT (-73.82711199999994 40.852171000000055),14,34,BX0022,Bruckner Blvd,WILKINSON AV,-73.827112,40.852171,926,2,Bronx,BRUCKNER BOULEVARD,0117001,41606,0
13,210,82,POINT (-73.82691999999997 40.852746000000025),14,34,BX0023,Bruckner Blvd,WESTCHESTER AV,-73.82692,40.852746,927,2,Bronx,BRUCKNER BOULEVARD,0117001,41606,0
13,210,82,POINT (-73.82724499999995 40.851864000000035),14,34,BX0024,Bruckner Blvd,WILKINSON AV,-73.827245,40.851864,928,2,Bronx,BRUCKNER BOULEVARD,0117000,41605,67871
13,210,82,POINT (-73.83207799999997 40.84659700000003),14,34,BX0025,CROSBY AV,WESTCHESTER AV,-73.832078,40.846597,929,2,Bronx,CROSBY AVENUE,0094284,58562,0
13,210,82,POINT (-73.82629299999996 40.84319900000003),14,34,BX0026,Bruckner Blvd,JARVIS AV,-73.826293,40.843199,930,2,Bronx,BRUCKNER BOULEVARD,0219640,117556,57551
13,210,82,POINT (-73.82853399999993 40.83333600000003),14,34,BX0027,E TREMONT AV,BRUCKNER BLVD,-73.828534,40.833336,931,2,Bronx,EAST TREMONT AVENUE,0111692,36318,57408
13,210,82,POINT (-73.82798299999996 40.83290100000005),14,34,BX0028,E TREMONT AV,BRUCKNER BLVD,-73.827983,40.832901,932,2,Bronx,EAST TREMONT AVENUE,0094361,36322,57410
13,210,82,POINT (-73.82543699999997 40.83001100000007),14,34,BX0029,E TREMONT AV,LAFAYETTE AV,-73.825437,40.830011,933,2,Bronx,EAST TREMONT AVENUE,0094505,36326,0
18,209,85,POINT (-73.86661399999997 40.82307300000008),15,32,BX0034,STORY AV,ROSEDALE AV,-73.866614,40.823073,934,2,Bronx,STORY AVENUE,9004318,50979,9006480
18,209,87,POINT (-73.84989899999994 40.82648100000006),15,34,BX0035,Castle Hill Av,BRUCKNER BLVD,-73.849899,40.826481,935,2,Bronx,CASTLE HILL AVENUE,0086538,54612,0
18,209,87,POINT (-73.84972299999998 40.827698000000055),15,34,BX0036,Bruckner Blvd,CASTLE HILL AV,-73.849723,40.827698,936,2,Bronx,BRUCKNER BOULEVARD,0086535,41546,0
18,209,87,POINT (-73.85167399999995 40.83383900000007),14,34,BX0037,Castle Hill Av,WESTCHESTER AV,-73.851674,40.833839,937,2,Bronx,CASTLE HILL AVENUE,0086560,54596,0
18,209,87,POINT (-73.86177999999995 40.83290600000004),15,32,BX0038,WESTCHESTER AV,GRANT CIRCLE,-73.86178,40.832906,938,2,Bronx,WESTCHESTER AVENUE,0177940,94524,9046835
18,209,87,POINT (-73.86070799999999 40.83872900000006),14,32,BX0041,METROPOLITAN AV,UNION PORT RD,-73.860708,40.838729,939,2,Bronx,UNIONPORT ROAD,0138228,0,99489
13,211,87,POINT (-73.85303999999996 40.84261800000007),14,34,BX0043,E TREMONT AV,CASTLE HILL AV,-73.85304,40.842618,940,2,Bronx,EAST TREMONT AVENUE,0086491,36272,0
13,211,80,POINT (-73.84412299999997 40.85789200000005),14,34,BX0044,PELHAM PKWY,EASTCHESTER RD,-73.844123,40.857892,941,2,Bronx,PELHAM PARKWAY GREENWAY,0236614,128797,0
13,211,80,POINT (-73.86164899999994 40.85749500000003),14,34,BX0045,PELHAM PKWY,BRONXWOOD AV,-73.861649,40.857495,942,2,Bronx,PELHAM PARKWAY GREENWAY,0236575,129839,9030993
15,211,80,POINT (-73.86999699999996 40.865278000000046),14,34,BX0047,ALLERTON AV,Bronx Park East,-73.869997,40.865278,943,2,Bronx,ALLERTON AVENUE,0087517,42081,0
15,211,80,POINT (-73.86570299999994 40.845214000000055),14,33,BX0048,MORRIS PARK AV,WHITE PLAINS RD,-73.865703,40.845214,944,2,Bronx,MORRIS PARK AVENUE,0086028,56247,0
17,206,87,POINT (-73.87876699999998 40.83985900000005),15,32,BX0049,E TREMONT AV,E 177 ST,-73.878767,40.839859,945,2,Bronx,EAST TREMONT AVENUE,0147523,36222,79064
17,203,79,POINT (-73.88838299999998 40.83688200000006),15,32,BX0050,BOSTON RD,SOUTHERN BLVD,-73.888383,40.836882,946,2,Bronx,BOSTON ROAD,0283214,165265,64252
17,203,79,POINT (-73.89777299999997 40.82924900000006),15,32,BX0052,PROSPECT AV,E 169 ST,-73.897773,40.829249,947,2,Bronx,PROSPECT AVENUE,0078462,36388,0
17,202,85,POINT (-73.89201399999996 40.824126000000035),15,32,BX0053,SOUTHERN BLVD,WESTCHESTER AV,-73.892014,40.824126,948,2,Bronx,SOUTHERN BOULEVARD,0077644,39999,0
16,203,79,POINT (-73.91049999999996 40.83000000000004),15,32,BX0059,WEBSTER AV BETWEEN E 169 ST & E 167 ST,BETWEEN E 169 ST & E 167 ST,-73.9105,40.83,949,2,Bronx,BROOK AVENUE,0116359,69931,0
16,204,84,POINT (-73.92093299999993 40.83551200000005),15,29,BX0062,E 167 ST,RIVER AV,-73.920933,40.835512,950,2,Bronx,EAST 167 STREET,0071785,61095,0
16,204,84,POINT (-73.92158299999994 40.83592100000004),15,29,BX0063,E 167 ST,RIVER AV,-73.921583,40.835921,951,2,Bronx,EAST 167 STREET,0071625,61096,0
16,204,77,POINT (-73.91832199999999 40.83425900000003),15,29,BX0064,Grand Concourse,E 167 ST,-73.918322,40.834259,952,2,Bronx,GRAND CONCOURSE,0146166,35552,0
14,207,78,POINT (-73.90494499999994 40.86296200000004),13,33,BX0069,UNIVERSITY AV,W FORDHAM RD,-73.904945,40.862962,953,2,Bronx,UNIVERSITY AVENUE,0079627,59608,48586
14,207,78,POINT (-73.89761999999996 40.86761300000006),13,33,BX0072,W KINGSBRIDGE RD,JEROME AV,-73.89762,40.867613,954,2,Bronx,WEST KINGSBRIDGE ROAD,0079932,36138,0
14,205,86,POINT (-73.89759999999995 40.86230000000006),15,33,BX0075,FORDHAM BLVD BETWEEN 190 ST & GRAND CONCOUR,BETWEEN 190 ST & GRAND CONCOUR,-73.8976,40.8623,955,2,Bronx,EAST FORDHAM ROAD,0184726,38041,0
14,207,78,POINT (-73.89787099999995 40.86251000000004),13,33,BX0076,E FORDHAM RD,E 190 ST,-73.897871,40.86251,956,2,Bronx,EAST FORDHAM ROAD,0184726,38041,66971
15,207,78,POINT (-73.89653099999998 40.862491000000034),13,33,BX0077,E FORDHAM RD,GRAND CONCOURSE,-73.896531,40.862491,957,2,Bronx,EAST FORDHAM ROAD,0176292,38038,0
15,205,78,POINT (-73.89504699999998 40.86199200000004),15,33,BX0078,E FORDHAM RD,TIEBOUT AV,-73.895047,40.861992,958,2,Bronx,EAST FORDHAM ROAD,0080043,38036,0
12,212,83,POINT (-73.84659699999997 40.87720200000007),16,36,BX0089,EASTCHESTER RD,BOSTON RD,-73.846597,40.877202,959,2,Bronx,EASTCHESTER ROAD,0088413,54415,0
8,202,85,POINT (-73.89801399999999 40.81474000000003),15,32,BX0245,SOUTHERN BLVD,E 156 ST,-73.898014,40.81474,960,2,Bronx,SOUTHERN BOULEVARD,0108807,39992,0
17,202,84,POINT (-73.88799799999998 40.816343000000074),15,32,BX0251,HUNTS POINT AV,COSTER ST,-73.887998,40.816343,961,2,Bronx,COSTER STREET,0175689,85902,0
17,202,79,POINT (-73.90037199999995 40.822374000000025),15,32,BX0253,PROSPECT AV,E 163 ST,-73.900372,40.822374,962,2,Bronx,PROSPECT AVENUE,0077348,36382,0
17,202,84,POINT (-73.88601199999994 40.81486700000005),15,32,BX0258,HUNTS POINT AV,SPOFFORD AV,-73.886012,40.814867,963,2,Bronx,HUNTS POINT AVENUE,0077713,63322,0
17,202,85,POINT (-73.88916399999994 40.818831000000046),15,34,BX0259,HUNTS POINT AV,SENECA AV,-73.889164,40.818831,964,2,Bronx,HUNTS POINT AVENUE,0077625,63318,47442
17,204,79,POINT (-73.91820999999999 40.82583000000005),15,32,BX0287,MORRIS AV,E 161 ST,-73.91821,40.82583,965,2,Bronx,MORRIS AVENUE,0071745,37955,0
16,204,77,POINT (-73.91154799999998 40.84352500000006),15,33,BX0293,Grand Concourse,MT EDEN AV EAST,-73.911548,40.843525,966,2,Bronx,GRAND CONCOURSE,0190988,166310,0
17,202,79,POINT (-73.90125699999999 40.82024000000007),15,32,BX03000,PROSPECT AV,WESTCHESTER AV,-73.901257,40.82024,967,2,Bronx,PROSPECT AVENUE,0077329,36379,0
8,201,84,POINT (-73.90490699999998 40.81246900000008),15,29,BX03001,E 149 ST,Prospect Av & Union Av,-73.904907,40.812469,968,2,Bronx,EAST 149 STREET,0077211,35830,0
17,201,84,POINT (-73.91042699999997 40.81363600000003),15,29,BX03002,E 149 ST,TRINITY AV,-73.910427,40.813636,969,2,Bronx,EAST 149 STREET,9001754,35836,9004706
8,201,84,POINT (-73.90364799999998 40.81494500000008),15,29,BX03003,PROSPECT AV,E 152 ST,-73.903648,40.814945,970,2,Bronx,PROSPECT AVENUE,0077224,36373,0
8,201,84,POINT (-73.91275999999993 40.81409700000006),15,29,BX03004,E 149 ST,ST ANN'S AV,-73.91276,40.814097,971,2,Bronx,EAST 149 STREET,0070358,35838,0
8,201,84,POINT (-73.90876999999995 40.81305900000007),15,29,BX03005,E 149 ST,JACKSON AV,-73.90877,40.813059,972,2,Bronx,EAST 149 STREET,0070542,35834,0
17,203,79,POINT (-73.89845099999997 40.82765400000005),15,32,BX03007,PROSPECT AV,HOME ST,-73.898451,40.827654,973,2,Bronx,PROSPECT AVENUE,9002459,36386,0
16,203,79,POINT (-73.90464799999995 40.82737100000003),15,32,BX03008,BOSTON RD,E 166 ST,-73.904648,40.827371,974,2,Bronx,BOSTON ROAD,0078107,41792,0
16,204,77,POINT (-73.91623799999996 40.829431000000056),15,32,BX03009,MORRIS AV,E 165 ST,-73.916238,40.829431,975,2,Bronx,MORRIS AVENUE,0071946,37960,0
8,201,84,POINT (-73.92486099999996 40.80984500000005),15,29,BX03011,E 138 ST,ALEXANDER AV,-73.924861,40.809845,976,2,Bronx,EAST 138 STREET,0265869,151215,0
17,202,85,POINT (-73.89578699999998 40.81658700000003),15,32,BX03013,SOUTHERN BLVD,LONGWOOD AV,-73.895787,40.816587,977,2,Bronx,SOUTHERN BOULEVARD,0077406,39994,0
18,209,85,POINT (-73.87514899999996 40.834168000000034),15,32,BX03015,E 174 ST,HARROD AV,-73.875149,40.834168,978,2,Bronx,EAST 174 STREET,9004466,41815,9006075
18,209,85,POINT (-73.86201999999997 40.823687000000064),15,32,BX03016,STORY AV,THIERIOT AV,-73.86202,40.823687,979,2,Bronx,STORY AVENUE,0085216,50981,0
15,206,78,POINT (-73.88384699999995 40.85367900000006),15,33,BX03017,CROTONA AV,E 187 ST,-73.883847,40.853679,980,2,Bronx,CROTONA AVENUE,0079207,52766,0
18,209,87,POINT (-73.85175499999997 40.818655000000035),15,32,BX03018,RANDALL AV,OLMSTEAD AV,-73.851755,40.818655,981,2,Bronx,RANDALL AVENUE,0085451,57520,0
16,204,77,POINT (-73.92185399999994 40.840257000000065),15,29,BX0302,W 170 ST,Edward L Grant Hwy,-73.921854,40.840257,982,2,Bronx,WEST 170 STREET,0185568,63186,0
18,209,85,POINT (-73.86211799999995 40.817041000000074),15,34,BX03020,RANDALL AV,TAYLOR AV,-73.862118,40.817041,983,2,Bronx,RANDALL AVENUE,0085175,57511,52000
14,205,86,POINT (-73.90372099999996 40.852697000000035),15,33,BX03021,Grand Concourse,E BURNSIDE AV,-73.903721,40.852697,984,2,Bronx,GRAND CONCOURSE,0144966,35653,91820
15,205,86,POINT (-73.90855999999997 40.84673300000003),15,33,BX03022,Grand Concourse,E 175 ST,-73.90856,40.846733,985,2,Bronx,GRAND CONCOURSE,0149227,35489,90055
15,205,86,POINT (-73.90551799999997 40.84965900000003),15,33,BX03023,Grand Concourse,E TREMONT AV,-73.905518,40.849659,986,2,Bronx,GRAND CONCOURSE,0148848,35480,0
14,207,78,POINT (-73.89488099999994 40.86584300000004),13,33,BX03024,Grand Concourse,E KINGSBRIDGE RD,-73.894881,40.865843,987,2,Bronx,GRAND CONCOURSE,0147765,35788,0
12,211,83,POINT (-73.84907299999998 40.87173700000005),16,36,BX03026,E GUN HILL RD,BURKE AV,-73.849073,40.871737,988,2,Bronx,EAST GUN HILL ROAD,0290307,169696,9043414
13,211,80,POINT (-73.85162299999996 40.85043600000006),14,34,BX03027,Williamsbridge Rd,MORRIS PARK AV,-73.851623,40.850436,989,2,Bronx,WILLIAMSBRIDGE ROAD,0086678,41991,0
12,212,83,POINT (-73.83359099999996 40.88436800000005),16,36,BX03028,BOSTON RD,BIVONA ST,-73.833591,40.884368,990,2,Bronx,DYRE AVENUE LINE,8107824,0,9008979
12,212,83,POINT (-73.84537399999994 40.88621900000004),16,36,BX03029,E 229 ST,E 229 Dr South (Edenwald Ctr),-73.845374,40.886219,991,2,Bronx,EAST 229 STREET,0089453,54482,0
12,212,83,POINT (-73.83142399999997 40.88793800000008),16,36,BX03030,DYRE AV,LIGHT ST,-73.831424,40.887938,992,2,Bronx,LIGHT STREET,0095600,87362,58249
12,211,80,POINT (-73.86131299999994 40.869454000000076),14,36,BX03031,Bronxwood Av,ADEE AV,-73.861313,40.869454,993,2,Bronx,BRONXWOOD AVENUE,0087838,57431,53549
12,212,83,POINT (-73.84293599999995 40.884716000000026),16,36,BX03032,E 229 ST,SCHIEFFLEIN AV,-73.842936,40.884716,994,2,Bronx,EAST 229 STREET,0263542,149324,0
11,212,81,POINT (-73.84700699999996 40.90187400000008),16,36,BX03033,BAYCHESTER AV,E 241 ST,-73.847007,40.901874,995,2,Bronx,EAST 241 STREET,0089500,57596,0
11,212,81,POINT (-73.85457899999994 40.89866400000005),16,36,BX03034,NEREID AV,WHITE PLAINS RD,-73.854579,40.898664,996,2,Bronx,NEREID AVENUE,0089250,58517,0
15,207,78,POINT (-73.89415199999996 40.863826000000074),13,33,BX03035,E KINGSBRIDGE RD,E 192 ST,-73.894152,40.863826,997,2,Bronx,EAST KINGSBRIDGE ROAD,0295770,173004,9045690
12,212,83,POINT (-73.85181999999998 40.872831000000076),16,36,BX03037,E GUN HILL RD,GIVAN AV,-73.85182,40.872831,998,2,Bronx,EAST GUN HILL ROAD,0088131,40756,53779
12,211,83,POINT (-73.85140099999995 40.872479000000055),16,36,BX03038,E GUN HILL RD,PEARSALL AV,-73.851401,40.872479,999,2,Bronx,EAST GUN HILL ROAD,0116587,40757,0
13,210,82,POINT (-73.80983099999997 40.81966900000003),14,34,BX03039,Throgs Neck Expwy,PRENTISS AV,-73.809831,40.819669,1000,2,Bronx,THROGS NECK EXPRESSWAY SR,0093785,64673,0
15,207,78,POINT (-73.88348599999995 40.86689800000005),15,34,BX03042,Bedford Park Blvd,WEBSTER AV,-73.883486,40.866898,1001,2,Bronx,BEDFORD PARK BOULEVARD,0080438,38061,0
15,206,78,POINT (-73.89109999999994 40.85390000000007),15,33,BX03043,3RD AV BETWEEN E 183 ST & E 182 ST,BETWEEN E 183 ST & E 182 ST,-73.8911,40.8539,1002,2,Bronx,3 AVENUE,0078850,36029,0
18,210,87,POINT (-73.85166699999996 40.83460700000006),14,34,BX03044,Castle Hill Av,WESTCHESTER AV,-73.851667,40.834607,1003,2,Bronx,CASTLE HILL AVENUE,0178107,54595,0
16,204,77,POINT (-73.91235399999994 40.84111800000005),15,29,BX03045,Grand Concourse,E 172 ST,-73.912354,40.841118,1004,2,Bronx,GRAND CONCOURSE,0149765,35508,89363
18,209,85,POINT (-73.86603999999994 40.82113600000008),15,34,BX03046,SOUNDVIEW AV,LAFAYETTE AV,-73.86604,40.821136,1005,2,Bronx,SOUNDVIEW AVENUE,9004342,151245,9006536
11,207,78,POINT (-73.88734599999998 40.872330000000034),13,34,BX03047,Grand Concourse,Bedford Park Blvd,-73.887346,40.87233,1006,2,Bronx,GRAND CONCOURSE,0147379,35735,0
15,207,78,POINT (-73.88538699999998 40.86992600000008),13,34,BX03048,Bedford Park Blvd,BAINBRIDGE AV,-73.885387,40.869926,1007,2,Bronx,BEDFORD PARK BOULEVARD,0080327,38069,0
14,207,78,POINT (-73.90297099999998 40.868869000000075),13,33,BX03049,W KINGSBRIDGE RD,SEDGWICK AV,-73.902971,40.868869,1008,2,Bronx,WEST KINGSBRIDGE ROAD,0113550,36133,0
11,208,81,POINT (-73.89675399999999 40.90976000000006),16,34,BX03050,BROADWAY,W 262 ST,-73.896754,40.90976,1009,2,Bronx,WEST 261 STREET,0081469,36361,49724
11,207,80,POINT (-73.87959499999994 40.87357900000006),13,36,BX03051,BAINBRIDGE AV,E 204 ST,-73.879595,40.873579,1010,2,Bronx,BAINBRIDGE AVENUE,0080559,50998,0
15,211,80,POINT (-73.86956399999997 40.86548200000004),14,36,BX03052,ALLERTON AV,BARKER AV,-73.869564,40.865482,1011,2,Bronx,ALLERTON AVENUE,0087517,42081,0
13,211,80,POINT (-73.85786299999995 40.862896000000035),14,34,BX03053,Williamsbridge Rd,MACE AV,-73.857863,40.862896,1012,2,Bronx,HONE AVENUE,0087938,86758,53599
16,203,79,POINT (-73.90141999999997 40.838419000000044),15,33,BX03054,Claremont Pkwy,3 AV,-73.90142,40.838419,1013,2,Bronx,CLAREMONT PARKWAY,0078325,35293,0
16,203,79,POINT (-73.90503099999995 40.83297200000004),15,33,BX03055,3 AV,E 169 ST,-73.905031,40.832972,1014,2,Bronx,3 AVENUE,9002745,35964,9005146
16,204,79,POINT (-73.91661699999997 40.82911700000005),15,32,BX03057,MORRIS AV,E 165 ST,-73.916617,40.829117,1015,2,Bronx,MORRIS AVENUE,0071945,37959,0
11,212,81,POINT (-73.85404999999997 40.89845200000008),16,36,BX03059,NEREID AV,WHITE PLAINS RD,-73.85405,40.898452,1016,2,Bronx,NEREID AVENUE,0089254,58518,0
14,205,77,POINT (-73.91549999999995 40.85018800000006),15,29,BX0306,UNIVERSITY AV,W TREMONT AV,-73.9155,40.850188,1017,2,Bronx,UNIVERSITY AVENUE,0158433,59562,0
12,212,83,POINT (-73.84888999999998 40.88400000000007),16,36,BX03060,E 225 ST,LACONIA AV,-73.84889,40.884,1018,2,Bronx,EAST 225 STREET,9004684,54653,9006856
16,204,77,POINT (-73.92270399999995 40.826384000000076),15,32,BX03061,Grand Concourse,E 161 ST,-73.922704,40.826384,1019,2,Bronx,GRAND CONCOURSE,0158402,35621,0
14,205,86,POINT (-73.91438299999999 40.853788000000065),15,29,BX03062,W BURNSIDE AV,LORING PL SOUTH,-73.914383,40.853788,1020,2,Bronx,ALLEY,0125547,107093,73369
11,212,81,POINT (-73.86749999999995 40.898700000000076),16,34,BX03063,KATONAH AV,E 237 ST,-73.8675,40.8987,1021,2,Bronx,KATONAH AVENUE,0088860,40419,0
14,205,86,POINT (-73.91023299999995 40.85630000000003),15,33,BX03064,UNIVERSITY AV,Hall Of Fame Terrace,-73.910233,40.8563,1022,2,Bronx,UNIVERSITY AVENUE,0073073,59555,0
14,205,86,POINT (-73.91122599999994 40.85462700000005),15,29,BX03065,UNIVERSITY AV,W BURNSIDE AV,-73.911226,40.854627,1023,2,Bronx,UNIVERSITY AVENUE,0072965,59558,44683
14,205,77,POINT (-73.91866299999998 40.852757000000054),15,29,BX03066,SEDGWICK AV,W TREMONT AV,-73.918663,40.852757,1024,2,Bronx,SEDGWICK AVENUE,0113092,40084,44041
14,205,86,POINT (-73.91234499999996 40.85338200000007),15,29,BX03068,UNIVERSITY AV,W BURNSIDE AV,-73.912345,40.853382,1025,2,Bronx,UNIVERSITY AVENUE,0111555,59560,0
10,207,72,POINT (-73.90930199999997 40.87417800000003),13,31,BX03069,W 225 ST,BROADWAY,-73.909302,40.874178,1026,1,Manhattan,WEST 225 STREET,0270793,155466,0
13,211,80,POINT (-73.84354799999994 40.86248100000006),14,34,BX03070,EASTCHESTER RD,MACE AV,-73.843548,40.862481,1027,2,Bronx,EASTCHESTER ROAD,0088459,54437,0
13,211,80,POINT (-73.84329699999995 40.86305100000004),14,34,BX03071,EASTCHESTER RD,MACE AV,-73.843297,40.863051,1028,2,Bronx,EASTCHESTER ROAD,0088467,54436,0
12,212,83,POINT (-73.83149999999995 40.884577000000036),16,36,BX03072,BOSTON RD,STEENWICK AV,-73.8315,40.884577,1029,2,Bronx,BOSTON ROAD,0095586,54547,0
11,212,81,POINT (-73.84962699999994 40.90319400000004),16,36,BX03074,E 241 ST,FURMAN AV,-73.849627,40.903194,1030,2,Bronx,EAST 241 STREET,0089396,57593,54427
12,212,83,POINT (-73.84854799999994 40.89048100000008),16,36,BX03075,E 233 ST,PAULDING AV,-73.848548,40.890481,1031,2,Bronx,EAST 233 STREET,0089454,50576,0
11,212,81,POINT (-73.86646899999994 40.895917000000054),16,34,BX03076,E 233 ST,KATONAH AV,-73.866469,40.895917,1032,2,Bronx,EAST 233 STREET,0088920,50553,0
17,201,84,POINT (-73.91436799999997 40.81875500000007),15,32,BX03077,3 AV,E 154 ST,-73.914368,40.818755,1033,2,Bronx,3 AVENUE,0070233,35990,0
11,207,80,POINT (-73.88262899999995 40.87199300000003),13,36,BX03078,BAINBRIDGE AV,Mosholu Pkwy South,-73.882629,40.871993,1034,2,Bronx,BAINBRIDGE AVENUE,0080452,51003,49077
17,202,85,POINT (-73.89374099999998 40.81856000000005),15,32,BX03079,SOUTHERN BLVD,TIFFANY ST,-73.893741,40.81856,1035,2,Bronx,SOUTHERN BOULEVARD,0077519,39996,0
8,204,84,POINT (-73.92310199999997 40.82636300000007),15,29,BX03082,Grand Concourse,E 161 ST,-73.923102,40.826363,1036,2,Bronx,GRAND CONCOURSE,0158379,35595,0
15,206,78,POINT (-73.88985399999996 40.860749000000055),15,34,BX03083,E FORDHAM RD,3 AV,-73.889854,40.860749,1037,2,Bronx,EAST FORDHAM ROAD,0080175,38021,0
15,206,78,POINT (-73.89061699999996 40.860520000000065),15,34,BX03084,3 AV,E FORDHAM RD,-73.890617,40.86052,1038,2,Bronx,3 AVENUE,0188247,36043,104492
17,201,79,POINT (-73.91342599999996 40.81983900000006),15,32,BX03085,3 AV,E 156 ST,-73.913426,40.819839,1039,2,Bronx,3 AVENUE,0070379,35988,0
13,212,82,POINT (-73.81954199999996 40.889883000000054),14,34,BX03086,ROPES AV,BOSTON RD,-73.819542,40.889883,1040,2,Bronx,ROPES AVENUE,0180068,90875,0
8,201,84,POINT (-73.91427799999997 40.80535800000007),15,29,BX03087,E 138 ST,CYPRESS AV,-73.914278,40.805358,1041,2,Bronx,EAST 138 STREET,0070153,57268,0
17,202,84,POINT (-73.90423299999998 40.81255300000004),15,32,BX03089,PROSPECT AV,E 149 ST,-73.904233,40.812553,1042,2,Bronx,PROSPECT AVENUE,0077217,36375,0
15,205,86,POINT (-73.90358099999997 40.852055000000064),15,33,BX0309,Grand Concourse,E BURNSIDE AV,-73.903581,40.852055,1043,2,Bronx,GRAND CONCOURSE,0190942,35633,106088
17,201,79,POINT (-73.91420199999999 40.81864200000007),15,32,BX03090,3 AV,E 153 ST,-73.914202,40.818642,1044,2,Bronx,3 AVENUE,0070233,35990,0
11,212,81,POINT (-73.87065599999994 40.89652700000005),16,34,BX03091,E 233 ST,KEPLER AV,-73.870656,40.896527,1045,2,Bronx,EAST 233 STREET,0081387,50550,54117
11,212,81,POINT (-73.87493199999994 40.89562100000006),16,34,BX03093,E 233 ST,NAPIER AV,-73.874932,40.895621,1046,2,Bronx,EAST 233 STREET,0081359,50544,49651
16,203,79,POINT (-73.89668699999999 40.833488000000045),15,33,BX03096,BOSTON RD,PROSPECT AV,-73.896687,40.833488,1047,2,Bronx,DISTRICT BOUNDARY,8000548,0,47938
16,204,79,POINT (-73.91871899999995 40.82530600000007),15,32,BX03098,Concourse Village East,E 161 ST,-73.918719,40.825306,1048,2,Bronx,CONCOURSE VILLAGE EAST,0223967,120270,0
13,210,82,POINT (-73.83054499999997 40.849369000000024),14,34,BX03099,WESTCHESTER AV,ST THERESA AV,-73.830545,40.849369,1049,2,Bronx,WESTCHESTER AVENUE,0094454,56029,57465
12,212,83,POINT (-73.84247099999999 40.868899000000056),16,36,BX03100,EASTCHESTER RD,E GUN HILL RD,-73.842471,40.868899,1050,2,Bronx,EASTCHESTER ROAD,0135484,54425,79521
